Node1,Node2,Sign
Q9BZS1,P51449,-1
Q05655,P10588,-1
O15520,P07949,1
P07949,Q16539,1
P07949,P28482,1
P07949,Q13588,1
P28482,Q02447,1
Q16539,P01100,1
Q16539,P28482,1
Q16539,P19419,1
Q16539,Q02080,1
Q16539,Q99626,1
P28482,P01100,1
P19419,P01100,1
P49841,O95644,-1
Q9UGL1,O00257,1
P28482,P19419,1
P28482,Q02080,1
P28482,Q8NHW3,1
P28482,P56693,1
P23771,P11308,1
Q12778,P15172,1
P14859,Q15672,1
P49715,O15055,1
Q15672,P01100,1
P08151,P04198,1
Q01860,O95936,-1
Q01860,Q99626,-1
Q01860,P26367,-1
Q06330,Q00653,1
Q15672,P10589,1
P17947,O00470,1
P28482,P48436,1
Q16552,P57682,1
Q8NHW3,P52945,1
P51449,Q16552,1
Q03164,P42773,1
P42773,P11802,-1
P24941,P49918,-1
P49918,P11802,-1
P27361,P51812,1
P51812,P18848,1
P78396,P06400,1
P10276,P78396,-1
P78396,P19544,-1
P49841,P30279,-1
P30279,P11802,1
P49840,P35222,-1
P49840,Q92908,-1
P51812,P49840,-1
Q05655,P49840,-1
