Node1,Node2,Sign
P28482,Q01860,-1
P28482,P17480,-1
Q92786,P41235,-1
P33076,P48382,1
P14859,Q5VTD9,1
P14859,O43623,1
P40763,Q9UJQ4,1
P25490,Q92826,-1
P37275,Q6ISB3,-1
P25208,Q5VTD9,1
P25116,P15407,1
P48436,P49716,-1
Q92786,P01579,-1
P42226,P37231,1
Q9UJQ4,P31269,1
Q15672,P25116,-1
P03372,O43623,-1
O15055,O43623,-1
Q99466,Q9UBP5,1
Q92831,P84022,1
P84022,Q9NQB0,1
P45983,Q12904,-1
P84022,P61244,1
Q8N2W9,P84022,-1
P84022,P46531,1
P49407,P55085,-1
Q12904,Q9HAU4,1
Q9HAU4,Q99717,-1
Q9HAU4,Q15797,-1
Q9HAU4,Q13485,-1
P25490,Q04721,-1
Q04721,Q06330,1
P28482,P49407,-1
P84022,P26367,-1
Q04721,Q9UBP5,1
